main	synthetic-data-generator	6	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\web\ApiExceptionHandler.java
main	synthetic-data-generator	6	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\contract\EventTypes.java
main	synthetic-data-generator	6	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\adapter\MallTargetAdapterRegistry.java
main	synthetic-data-generator	6	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\contract\ContractEnums.java
main	synthetic-data-generator	6	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\service\TargetProbeService.java
main	synthetic-data-generator	9	uuid_lower,uuid_mixed,uuid_upper	synthetic-data-generator\src\main\java\com\graduation\generator\contract\CanonicalEventFactory.java
main	synthetic-data-generator	20	hash_cap,hash_lower,hash_upper,messagedigest,sha256,sha256_upper	synthetic-data-generator\src\main\java\com\graduation\generator\service\GenerationRunService.java
main	synthetic-data-generator	30	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\engine\MallApiDispatchSink.java
main	synthetic-data-generator	36	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\adapter\SecondMallHttpAdapter.java
main	synthetic-data-generator	39	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\contract\CanonicalPayloads.java
main	synthetic-data-generator	39	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\adapter\ReferenceMallHttpAdapter.java
main	synthetic-data-generator	66	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\main\java\com\graduation\generator\engine\FileModeGenerationEngine.java
test	analytics-server	3	hash_cap,hash_lower,hash_upper	analytics-server\platform-app\src\test\java\com\graduation\analytics\controller\AiControllerIdentityTest.java
test	analytics-server	6	hash_cap,hash_lower,hash_upper	analytics-server\warehouse-pipeline\src\test\java\com\graduation\analytics\contracts\EventContractTest.java
test	analytics-server	6	hash_cap,hash_lower,hash_upper	analytics-server\platform-app\src\test\java\com\graduation\analytics\ingestion\IngestionManifestSourceSchemaTest.java
test	analytics-server	6	hash_cap,hash_lower,hash_upper	analytics-server\platform-app\src\test\java\com\graduation\analytics\controller\ControllerPermissionCoverageTest.java
test	analytics-server	6	hash_cap,hash_lower,hash_upper	analytics-server\platform-app\src\test\java\com\graduation\analytics\controller\AuthResponseMeasurementTest.java
test	analytics-server	6	hash_cap,hash_lower,hash_upper	analytics-server\connection-ingestion\src\test\java\com\graduation\analytics\source\SourceRegistryTestSupport.java
test	analytics-server	6	hash_cap,hash_lower,hash_upper	analytics-server\metric-analysis\src\test\java\com\graduation\analytics\analysis\AnalysisViewModelTest.java
test	analytics-server	6	hash_cap,hash_lower,hash_upper	analytics-server\metric-analysis\src\test\java\com\graduation\analytics\analysis\RfmServiceTest.java
test	analytics-server	8	hash_cap,hash_lower,hash_upper,surrogate,surrogate_cap,uuid_lower,uuid_mixed,uuid_upper	analytics-server\connection-ingestion\src\test\java\com\graduation\analytics\source\SourceProfileValidatorTest.java
test	analytics-server	9	hash_cap,hash_lower,hash_upper	analytics-server\platform-app\src\test\java\com\graduation\analytics\boundary\PlatformMallBoundarySourcePolicyTest.java
test	analytics-server	9	hash_cap,hash_lower,hash_upper	analytics-server\warehouse-pipeline\src\test\java\com\graduation\analytics\pipeline\spark\JobCommandBuilderTest.java
test	analytics-server	9	hash_cap,hash_lower,hash_upper	analytics-server\metric-analysis\src\test\java\com\graduation\analytics\metric\MetricAdsMySqlIT.java
test	analytics-server	9	hash_cap,hash_lower,hash_upper	analytics-server\metric-analysis\src\test\java\com\graduation\analytics\metric\MetricAdsDaoTest.java
